City,Date Period,Hotel,Prices,Ratings,Description
Barcelona,2025-06-04 : 2025-06-08,Hotel Travessera,1158.0,7.9,"El Hotel Travessera está situado a solo 600 metros del Parc Güell de Gaudí, en una zona tranquila de Barcelona. Todas las habitaciones tienen aire acondicionado e incluyen conexión WiFi gratuita.

La Travessera se encuentra a las afueras de Gràcia, un barrio popular lleno de tiendas, bares y restaurantes. La estación de metro Alfonso X está a solo 500 metros. Los autobuses regulares al centro de la ciudad también paran frente al hotel.

Todas las habitaciones, luminosas y funcionales, incluyen TV y baño privado con secador de pelo y artículos de aseo.

Se sirve un desayuno buffet a diario en el comedor del hotel. Hay una recepción abierta las 24 horas y un mostrador de información turística con información sobre la ciudad."
Barcelona,2025-06-04 : 2025-06-08,MIQUEL ANGEL - Apartments with community terrace,1188.0,7.8,"MIQUEL ANGEL - Apartments with community terrace se encuentra en Barcelona, a 12 min a pie de Estación de tren de Sants, y ofrece alojamiento con aire acondicionado y wifi gratis, además de acceso a la terraza.

Algunas unidades también tienen una cocina equipada con horno y microondas.

Fuente Mágica de Montjuïc está a 2 km del alojamiento, y Camp Nou está a 1,9 km. El aeropuerto (Aeropuerto de Barcelona - El Prat) está a 11 km."
Barcelona,2025-06-04 : 2025-06-08,Barcelona Central Apartments,1171.0,7,"Barcelona Central Apartments ofrece alojamiento bien equipado y con wifi gratis en el centro de Barcelona, a 2,7 km de Platja de la Barceloneta y a 2,8 km de Platja del Somorrostro.

También hay una cocina equipada con nevera en algunas unidades.

Cerca del alojamiento hay puntos de interés como Estación de metro Passeig de Gràcia, Casa Batlló y Teatro Tívoli. El aeropuerto más cercano (Aeropuerto de Barcelona - El Prat) está a 14 km."
Barcelona,2025-06-04 : 2025-06-08,E4lle1031 - Studio next to Plaza Espanya,1173.0,,"E4lle1031 - Studio next to Plaza Espanya está en Barcelona, a 5 min a pie de Fuente Mágica de Montjuïc y a 1,3 km de Palau Sant Jordi, y ofrece alojamiento con wifi gratis y TV.

Cada unidad está equipada con aire acondicionado, baño privado y cocina con nevera, lavavajillas, horno y microondas. También hay tostadora, además de cafetera y hervidor.

Cerca del alojamiento hay puntos de interés como Estación de tren de Sants, Mercado de la Boquería y Montjuïc. El aeropuerto (Aeropuerto de Barcelona - El Prat) está a 11 km."
Barcelona,2025-06-04 : 2025-06-08,limehome Barcelona Carrer de Besalú 82,1154.0,8.9,"Limehome Barcelona Carrer de Besalú 82 está a 3,5 km de La Pedrera, en Barcelona, y ofrece wifi gratis y servicio de check-in y check-out exprés. El alojamiento está a unos 3,6 km de Casa Batlló, a 4 km de Paseo de Gracia y a 4,1 km de Estación de metro Passeig de Gràcia. Este alojamiento libre de humo se encuentra a 1,8 km de Sagrada Familia.

Todas las unidades de este alojamiento están equipadas con cafetera. Las habitaciones del alojamiento tienen baño privado con ducha y artículos de aseo gratuitos, además de TV de pantalla plana y aire acondicionado. Algunas de las habitaciones están equipadas con balcón. En el hotel, cada habitación está equipada con ropa de cama y toallas.

Teatro Tívoli está a 4,2 km del alojamiento, y Palacio de la Música Catalana está a 4,4 km. El aeropuerto (Aeropuerto de Barcelona - El Prat) está a 16 km."
Barcelona,2025-06-04 : 2025-06-08,Apartments Gaudi Barcelona,1487.0,6.9,"El Apartments Gaudí Barcelona está situado ​​en el barrio de Gràcia, a solo 10 minutos a pie de la Sagrada Familia de Gaudí, y ofrece alojamientos elegantes.

Todos los estudios y apartamentos del Gaudí Barcelona presentan una decoración con encanto. Además, disponen de una cocina o una zona de cocina equipada con microondas, nevera y cafetera. La zona de estar incluye TV de pantalla plana.

Las calles que rodean al Apartments Gaudí Barcelona cuentan con una selección de tiendas. En Gràcia también hay muchos cafés, bares y restaurantes.

El paseo de Gràcia está a 10 minutos a pie de los apartamentos y la Pedrera y la casa Batlló de Gaudí, a 1,5 km. La Rambla queda a 10 minutos en metro.


Los apartamentos de este establecimiento están situados en diferentes ubicaciones de Barcelona, cerca del barrio de Gracia. El registro de entrada se hace directamente en el apartamento. La dirección y otros datos de los alojamientos figuran en la descripción individual de cada apartamento."
Barcelona,2025-06-04 : 2025-06-08,Hostal Martinval,1007.0,8.1,"Este hostal barcelonés se encuentra en el céntrico barrio del Eixample, a 5 minutos a pie de la avenida Diagonal y del Passeig de Gràcia. La estación de metro Verdaguer está a 350 metros.

El Hostal Martinval ofrece apartamentos y habitaciones modernas, la mayoría con baño privado. Todas las habitaciones tienen TV de pantalla plana y WiFi gratuita, mientras que algunas incluyen balcón.

El Martinval también dispone de consigna de equipaje y está cerca de una gran variedad de restaurantes y bares.

Este establecimiento está bien comunicado con la red de transporte público y se halla a pocos pasos de los edificios más importantes de Barcelona. La Pedrera, la Casa Batlló y la Sagrada Familia quedan a unos 10 minutos a pie."
Barcelona,2025-06-04 : 2025-06-08,Casa Vaganto,1210.0,8.5,"Casa Vaganto está muy bien situado en el barrio de Sants-Montjuïc, Barcelona, a 19 min a pie de Fuente Mágica de Montjuïc, a 1,6 km de Plaza Cataluña y a 1,8 km de Santa María del Mar. Este hotel de 3 estrellas tiene wifi gratis, servicio de conserjería y guardaequipaje. Este alojamiento hipoalergénico se encuentra a 2,9 km de Platja de Sant Miquel.

El hotel ofrece habitaciones con aire acondicionado, armario, caja fuerte, TV de pantalla plana y baño privado con ducha. En Casa Vaganto, todas las habitaciones disponen de ropa de cama y toallas.

Cerca del alojamiento hay puntos de interés como Portal del Ángel, Paseo de Gracia y Mercado de la Boquería. El aeropuerto (Aeropuerto de Barcelona - El Prat) está a 11 km."
Barcelona,2025-06-04 : 2025-06-08,ClassBedroom Barcelona Beach Apartments,1310.0,8.3,"Estos apartamentos sin ascensor se encuentran en el barrio de la Barceloneta, rodeado de restaurantes de marisco, junto a las playas de arena de la ciudad.

El ClassBedroom Barcelona Beach Apartments tiene capacidad para 2 personas por apartamento.  Permiten a familias y grupos de amigos disfrutar de un alojamiento independiente en el corazón de la capital catalana.

La ubicación del apartamento está cerca de los servicios de tren, metro y autobús, lo que significa que puede visitar fácilmente los muchos lugares de interés cultural de esta ciudad inspiradora. Las Ramblas y el animado barrio de El Born están a pocos minutos a pie.

Este histórico distrito pesquero también está a poca distancia del puerto olímpico."
Barcelona,2025-06-04 : 2025-06-08,Classbedroom Born Apartments,1310.0,7.9,"Estos apartamentos modernos y elegantes se encuentran en El Born. Ideal para dos personas, estos apartamentos ofrecen un ambiente limpio, luminoso y amplio.
Con buenas conexiones de transporte público, incluyendo estaciones de metro locales, explorar los lugares de interés de la ciudad es una brisa. Además, estarás a poca distancia de tiendas de moda, cafeterías acogedoras y animados locales de ocio nocturno."
Barcelona,2025-06-04 : 2025-06-08,BCN Condal Hostal,782.0,6.6,"El BCN Condal hostal está situado en el barrio del Eixample de Barcelona, a solo 2 minutos a pie de la emblemática basílica de la Sagrada Familia de Gaudí. Ofrece conexión Wi-Fi gratuita, café y bebidas calientes gratuitos y se encuentra a 300 metros de la estación de metro de Sagrada Familia.

El BCN Condal hostal ofrece un alojamiento sencillo y cómodo. Todas las habitaciones disponen de calefacción central, TV, armario y escritorio. Todas las habitaciones disponen de ducha y lavabo y algunas tienen baño privado.

El establecimiento ofrece información turística gratuita, mapas y descuentos.

El hostal está situado en una zona tranquila, ideal si quieres estar fuera del centro de la ciudad, pero tiene los famosos lugares de interés de la ciudad a poca distancia.

El espectacular hospital de Sant Pau está a solo 5 minutos a pie, mientras que el centro de la ciudad se encuentra a 5 minutos en metro desde la estación de Sagrada Familia."
Barcelona,2025-06-04 : 2025-06-08,Estrella Beach,860.0,,"Estrella Beach, que tiene zona de playa privada, está en el centro de Barcelona, a 2 km de Platja del Somorrostro. El alojamiento está cerca de varios lugares de interés destacados, a unos 12 min a pie de Estación de metro Passeig de Gràcia, a 700 metros de Catedral de Barcelona y a 11 min a pie de Plaza Cataluña. Este alojamiento libre de humo se encuentra a 2 km de Platja de la Barceloneta.

Las habitaciones del alojamiento tienen wifi gratis y baño privado con bidet y artículos de aseo gratuitos. En el hostal o pensión, cada habitación cuenta con ropa de cama y toallas.

Cerca del alojamiento hay puntos de interés como Paseo de Gracia, Palacio de la Música Catalana y Teatro Tívoli. El aeropuerto (Aeropuerto de Barcelona - El Prat) está a 13 km."
Barcelona,2025-06-04 : 2025-06-08,Alojamiento Parrales,529.0,5.7,"Alojamiento Parrales se encuentra en Barcelona, cerca de Fuente Mágica de Montjuïc, Plaza Cataluña, y Portal del Ángel, y ofrece wifi gratis.

Todas las unidades incluyen nevera, microondas, cafetera, fogones y hervidor. Hay un baño compartido con ducha en todas las unidades, además de artículos de aseo gratuitos y secador de pelo.

Cerca del alojamiento hay puntos de interés como Teatro Tívoli, Paseo de Gracia y Mercado de la Boquería. El aeropuerto (Aeropuerto de Barcelona - El Prat) está a 12 km."
Barcelona,2025-06-04 : 2025-06-08,limehome Barcelona Carrer de Fontcoberta - Digital Access,1085.0,8.2,"Limehome Barcelona Carrer de Fontcoberta - Digital Access, que está a 2 km de Camp Nou y a 3,1 km de Estación de tren de Sants, ofrece habitaciones con aire acondicionado y baño privado en Barcelona. El hotel tiene wifi gratis y está a unos 4 km de Paseo de Gracia y a 4,1 km de La Pedrera. Este alojamiento libre de humo se encuentra a 3,9 km de Fuente Mágica de Montjuïc.

Las unidades de este alojamiento están equipadas con TV de pantalla plana. El baño privado está equipado con ducha, artículos de aseo gratuitos y secador de pelo. En el hotel, cada habitación cuenta con ropa de cama y toallas.

Casa Batlló está a 4,4 km del alojamiento, y Estación de metro Passeig de Gràcia está a 4,9 km. El aeropuerto (Aeropuerto de Barcelona - El Prat) está a 12 km."
Barcelona,2025-06-04 : 2025-06-08,ITC Barcelona By Soho Boutique,1013.0,6.5,"El ITC Barcelona By Soho Boutique se encuentra en un edificio histórico impresionante, junto a la estación de metro de Universitat de Barcelona. El establecimiento ofrece WiFi gratuita y habitaciones luminosas con aire acondicionado, a solo 5 minutos a pie de la plaza de Catalunya y La Rambla.

Las habitaciones tienen suelo de madera, caja fuerte y minibar. El baño es privado y dispone de secador de pelo.

El ITC Barcelona By Soho Boutique ofrece un desayuno buffet cada mañana. También se sirven desayunos sin gluten, bajo petición. El establecimiento se encuentra en el centro de la ciudad, a poca distancia a pie de muchos bares y restaurantes.

El ITC Barcelona By Soho Boutique cuenta con recepción 24 horas. Además, hay aparcamiento público en las inmediaciones por un suplemento. El autobús del aeropuerto para enfrente de la plaza Universitat."
Barcelona,2025-06-04 : 2025-06-08,La PLAYA ! Centro Barcelona !,780.0,5.6,"La PLAYA! Centro Barcelona! es un alojamiento muy bien ubicado en el centro de Barcelona que dispone de wifi gratis y parking privado gratis. Cerca hay lugares de interés populares como Paseo de Gracia, Palacio de la Música Catalana y Teatro Tívoli. Este alojamiento libre de humo está a 2,1 km de Platja de la Barceloneta.

En el hostal o pensión, las habitaciones disponen de baño compartido y ropa de cama.

Cerca del alojamiento hay puntos de interés como Estación de metro Passeig de Gràcia, Catedral de Barcelona y Plaza Cataluña. El aeropuerto (Aeropuerto de Barcelona - El Prat) está a 13 km."
Barcelona,2025-06-04 : 2025-06-08,Hotel SB Diagonal Zero 4 Sup,1901.0,8.2,"El Hotel SB Diagonal Zero Barcelona se encuentra en Barcelona, frente al centro internacional de convenciones y el Auditori Fòrum. Cuenta con spa, centro de fitness, piscina panorámica de temporada y solárium en la azotea.

El centro de fitness es de acceso gratuito. El acceso al spa es solo para mayores de 14 años e incluye baño turco y sauna finlandesa. Se ofrecen tratamientos de belleza y masajes por un suplemento.

Las habitaciones del Hotel SB Diagonal Zero Barcelona están insonorizadas y disponen de aire acondicionado, TV vía satélite de pantalla plana, conexión WiFi gratuita, caja fuerte para ordenador portátil y soporte para iPod.

Los huéspedes disponen de utensilios de planchado, set de té y café, hervidor de agua, sistema de pantalla táctil para regular la luz y la temperatura, y baño privado con secador de pelo. Se facilitan albornoces y zapatillas bajo petición."
Barcelona,2025-06-04 : 2025-06-08,Estudio con balcon Plaza España,1003.0,8.7,"Estudio con balcon Plaza España se encuentra en Barcelona, a 12 min a pie de Fuente Mágica de Montjuïc y a 800 metros de Estación de tren de Sants, y ofrece alojamiento con wifi gratis, aire acondicionado y terraza. Este apartamento ofrece alojamiento con balcón.

El apartamento cuenta con 1 dormitorio, una cocina con nevera y microondas, y 1 baño con ducha, artículos de aseo gratuitos y lavadora. Hay toallas y ropa de cama en el apartamento.

Casa Batlló está a 2,9 km del alojamiento, y Palau Sant Jordi está a 3,2 km. El aeropuerto (Aeropuerto de Barcelona - El Prat) está a 10 km."
Barcelona,2025-06-04 : 2025-06-08,New 2 bedroom apartment in Plaza España,1857.0,8.6,"New 2 bedroom apartment in Plaza España está en Barcelona, a 10 min a pie de Fuente Mágica de Montjuïc y a 1,1 km de Estación de tren de Sants, y ofrece alojamiento con equipamiento como wifi gratis y TV de pantalla plana. Este apartamento está a 1,8 km de Palau Sant Jordi y a 3,3 km de Estación de metro Passeig de Gràcia.

Este apartamento con aire acondicionado se compone de 1 dormitorio independiente, una cocina totalmente equipada con nevera y microondas, y 1 baño.

Camp Nou está a 3,5 km del alojamiento, y Plaza Cataluña está a 3,7 km. El aeropuerto (Aeropuerto de Barcelona - El Prat) está a 10 km."
Barcelona,2025-06-04 : 2025-06-08,Bonito alojamiento cerca de Plaza España,1526.0,6.6,"Bonito alojamiento cerca de Plaza España se encuentra en el barrio de Sants-Montjuïc, en Barcelona, a 7 min a pie de Fuente Mágica de Montjuïc y a 1,1 km de Estación de tren de Sants, y ofrece alojamiento equipado con balcón y wifi gratis. Este apartamento está a 1,6 km de Palau Sant Jordi y a 3 km de Estación de metro Passeig de Gràcia.

Este apartamento con aire acondicionado consta de 2 dormitorios, una sala de estar, una cocina totalmente equipada con horno y 1 baño con ducha y secador de pelo. Se ofrece TV de pantalla plana.

Plaza Cataluña está a 3,4 km del alojamiento, y Casa Batlló está a 3,4 km. El aeropuerto (Aeropuerto de Barcelona - El Prat) está a 10 km."
Barcelona,2025-06-04 : 2025-06-08,Eric Vökel Boutique Apartments - Sagrada Familia Suites,1998.0,9.2,"These stylish, functional Nordic design apartments were designed by Danish architect Eric Vökel. The Eric Vökel Boutique Apartments - Sagrada Familia Suites are set in a restored Modernist building, just 200 metres from the Sagrada Familia and 100 metres from Sant Pau Dos de Maig Metro Station.

Other facilities include free WiFi and a flat-screen TV in every apartment. Each apartment has a fully equipped kitchen with a washer-dryer and a dishwasher.

The property offers a 24-hour check-in service and luggage storage. Our on site Reception team is at your disposal every day from 9am to 5pm.

The beautiful Modernista Hospital Sant Pau is set 5 minutes’ walk from the apartments. There is a selection of shops, restaurants and cafés in the surrounding Sagrada Família district.

The centre of Barcelona and Las Ramblas can be reached in 20 minutes, by Metro, or by bus.

The elevator reaches intermediate levels. You have to climb a few steps to get to the apartment."
Barcelona,2025-06-04 : 2025-06-08,limehome Barcelona Rector Triadó,1653.0,8.9,"El limehome Barcelona Rector Triadó se encuentra a solo 300 metros de la estación de tren de Sants, en una zona comercial de Barcelona. Este moderno complejo de apartamentos ofrece aire acondicionado y alojamientos amplios con WiFi gratuita.

El complejo dispone de apartamentos elegantes con un diseño minimalista. Todos cuentan con baño privado y cocina bien equipada. Tanto la zona de salón como el dormitorio incluyen TV LCD con canales vía satélite. Hay una sala de lavandería compartida.

El limehome Barcelona Rector Triadó está a poca distancia a pie del Centro de Exposiciones Fira. La montaña de Montjuïc está cerca. Entre los lugares de interés destaca el estadio Olímpico, el Museo Nacional de Arte de Cataluña y la Fuente Mágica.

Los apartamentos están bien comunicados con la red de transporte, a solo 3 paradas del Camp Nou. La estación de metro Plaça Espanya queda a 300 metros. Los autobuses que van directos al aeropuerto también paran en la plaza."
Barcelona,2025-06-04 : 2025-06-08,ARCELON HOTEL - New from 2023,1233.0,8.8,"ARCELON HOTEL - New from 2023 se encuentra en Barcelona, a 2,8 km de Platja de la Nova Mar Bella, y ofrece alojamiento con piscina al aire libre, parking privado, jardín y terraza. Este hotel de 4 estrellas ofrece servicio de conserjería, mostrador de información turística y wifi gratis. Este alojamiento libre de humo está a 2,9 km de Playa de la Mar Bella.

El hotel ofrece habitaciones con aire acondicionado, escritorio, hervidor, minibar, caja fuerte, TV de pantalla plana y baño privado con ducha. En ARCELON HOTEL - New from 2023, todas las habitaciones incluyen ropa de cama y toallas.

En el alojamiento se puede disfrutar de un desayuno buffet o continental.

El personal habla catalán, alemán, inglés y español, y estará encantado de dar información sobre la zona en la recepción 24 horas.

Platja de Llevant está a 3 km del alojamiento, y Sagrada Familia está a 1,9 km. El aeropuerto (Aeropuerto de Barcelona - El Prat) está a 16 km."
Barcelona,2025-06-04 : 2025-06-08,Primavera Hostel,1182.0,9.1,"El Primavera hostel se encuentra en Barcelona, en el distrito del Eixample, a 8 minutos a pie de la Sagrada Familia y a 200 metros de la estación de metro Verdaguer. Ofrece conexión Wi-Fi gratuita y habitaciones privadas con balcón.

Las habitaciones del Primavera hostel son luminosas y presentan una decoración elegante y funcional. También incluyen elementos originales del edificio, ventilador, calefacción central y baño compartido.

El establecimiento cuenta con una cocina compartida y una zona de salón con sofás grandes y libros selectos.

El Primavera está situado a 5 minutos a pie del bohemio barrio de Gracia y a 600 metros del paseo de Gracia, que alberga tiendas exclusivas y monumentos de Gaudí.

El establecimiento dispone de consigna de equipaje y se halla a 15 minutos a pie del Arco de Triunfo, del parque de la Ciutadella y de la estación de autobuses Estació del Nord."
Barcelona,2025-06-04 : 2025-06-08,"Casa Consell Bailen, Guest House",1412.0,8.7,"Casa Consell Bailen, Guest House está muy bien situado en el barrio de Eixample, Barcelona, a 2,8 km de Platja del Somorrostro, a 2,9 km de Platja de la Nova Icària y a 8 min a pie de Estación de metro Passeig de Gràcia. Este alojamiento ofrece cocina compartida y servicio de conserjería, además de wifi gratis en todo el alojamiento. El alojamiento está a 2,8 km de Platja de la Barceloneta y a 900 metros del centro de la ciudad.

En el hostal o pensión, las habitaciones están equipadas con escritorio. Las unidades del alojamiento tienen baño privado con ducha y artículos de aseo gratuitos, además de TV de pantalla plana y aire acondicionado. Algunas de las habitaciones también ofrecen terraza. En Casa Consell Bailen, Guest House, cada habitación cuenta con ropa de cama y toallas.

Cerca del alojamiento hay puntos de interés como Casa Batlló, Paseo de Gracia y Teatro Tívoli. El aeropuerto más cercano (Aeropuerto de Barcelona - El Prat) está a 14 km."
Barcelona,2025-06-04 : 2025-06-08,Nuevo Aragó Habitaciones,604.0,6.8,"Nuevo Aragó Habitaciones se encuentra en Barcelona, cerca de Estación de tren de Sants, Fuente Mágica de Montjuïc, y Paseo de Gracia, y ofrece wifi gratis.

Cada unidad está equipada con aire acondicionado, baño compartido y cocina con nevera, microondas, fogones y tostadora.

Cerca del alojamiento hay puntos de interés como Estación de metro Passeig de Gràcia, Casa Batlló y Plaza Cataluña. El aeropuerto (Aeropuerto de Barcelona - El Prat) está a 11 km."
Barcelona,2025-06-04 : 2025-06-08,The MO GOTIC,868.0,7.4,"The MO GOTIC está en el centro de Barcelona, a 2,1 km de Platja de Sant Miquel y a 2,2 km de Platja del Somorrostro. Cerca hay lugares de interés populares como Plaza Cataluña, Portal del Ángel y Teatro Tívoli. El alojamiento dispone de recepción 24 horas, traslado para ir o volver del aeropuerto, mostrador de información turística y wifi gratis en todo el alojamiento.

En el hotel, las habitaciones tienen ropa de cama y toallas.

Cerca del alojamiento hay puntos de interés como Palacio de la Música Catalana, Paseo de Gracia y Catedral de Barcelona. El aeropuerto (Aeropuerto de Barcelona - El Prat) está a 13 km."
Barcelona,2025-06-04 : 2025-06-08,Cozy One bedroom apartment right in Gracia,1316.0,7.6,"Cozy One bedroom apartment right in Gracia está en el barrio de Gracia, en Barcelona, a 6 min a pie de La Pedrera y a 1 km de Casa Batlló, y ofrece alojamiento equipado con balcón y wifi gratis. Este apartamento está a 2,9 km de Palacio de la Música Catalana y a 1,9 km de Sagrada Familia.

Este apartamento con aire acondicionado se compone de 1 dormitorio independiente, una cocina totalmente equipada con nevera y microondas, y 1 baño. Hay toallas y ropa de cama en el apartamento.

Cerca del alojamiento hay puntos de interés como Paseo de Gracia, Estación de metro Passeig de Gràcia y Teatro Tívoli. El aeropuerto (Aeropuerto de Barcelona - El Prat) está a 15 km."
Barcelona,2025-06-04 : 2025-06-08,Numa I Brio,1477.0,8.4,"El Numa I Brio se encuentra en el bohemio barrio de Gràcia de Barcelona, ​​a 5 minutos a pie de las estaciones de metro de Diagonal y de Fontana. Cuenta con habitaciones modernas con duchas de efecto lluvia.

Las sencillas habitaciones del Numa I Brio están insonorizadas y cuentan con aire acondicionado. Todas las habitaciones incluyen TV y baño privado. También está equipado con caja fuerte.

Hay restaurantes y bares en las calles de los alrededores. El establecimiento se encuentra a solo 500 metros de la popular plaza del Sol.

El hotel también alberga un patio con jardín y una zona de trabajo con WiFi de alta velocidad gratuita.

El establecimiento queda a 15 minutos a pie de La Pedrera y de la Casa Batlló, ambas diseñadas por Gaudí. Las Ramblas y la plaza Catalunya están ubicadas a solo 2 paradas de metro de la estación Diagonal."
Barcelona,2025-06-04 : 2025-06-08,BBarcelona Montjuic Apartment,1365.0,7.6,"BBarcelona Montjuic Apartment se encuentra en Barcelona, a 6 min a pie de Fuente Mágica de Montjuïc y a 1,4 km de Palau Sant Jordi, y ofrece alojamiento con equipamiento como wifi gratis y TV de pantalla plana. Este apartamento está a 16 min a pie de Estación de tren de Sants y a 3,3 km de Plaza Cataluña.

El apartamento cuenta con 2 dormitorios, una cocina con nevera y horno, y 1 baño con ducha, artículos de aseo gratuitos y lavadora.

Paseo de Gracia está a 3,3 km del alojamiento, y Portal del Ángel está a 3,3 km. El aeropuerto más cercano (Aeropuerto de Barcelona - El Prat) está a 10 km del alojamiento."
Barcelona,2025-06-04 : 2025-06-08,Boutique Hotel H10 Montcada,1483.0,8.9,"El Boutique Hotel H10 Montcada tiene unas fantásticas vistas del Barrio Gótico de Barcelona y del mar desde su terraza en la azotea y su bañera de hidromasaje. Ofrece habitaciones modernas con WiFi gratuita.

Las habitaciones del Boutique Hotel H10 Montcada disponen de aire acondicionado, suelo de parquet, luz natural, minibar, caja fuerte gratuita y TV de pantalla plana con canales internacionales vía satélite.

El restaurante del hotel es muy elegante y sirve un desayuno buffet diario. También hay 2 bares, incluido el Sunset Bar, situado en la azotea. Hay servicio de habitaciones.

El personal de la recepción 24 horas es muy atento y presta un servicio de reserva de entradas para tours guiados, espectáculos en directo y demás eventos. También se ofrece servicio de alquiler de bicicletas y coches.

Los principales lugares de interés turístico de Barcelona, como la catedral, las Ramblas y el Museo Picasso, están a poca distancia del hotel.

El Boutique Hotel H10 Montcada está a solo 3 minutos a pie del Palau de la Música Catalana, un espectacular auditorio modernista declarado Patrimonio de la Humanidad por la UNESCO. Los autobuses que van al aeropuerto salen de plaza Catalunya, a 5 minutos a pie."
Barcelona,2025-06-04 : 2025-06-08,Fira Guest House,644.0,5.8,"El Enzo Fira Guest House se encuentra en Barcelona, a 5 minutos del centro de convenciones y exposiciones Fira de Barcelona y de la Plaza España. Hay WiFi gratuita.

Todas las habitaciones son modernas y luminosas y tienen TV.

El establecimiento cuenta con cocina compartida totalmente equipada y salón común. Las toallas y la ropa de cama están incluidas.

El centro comercial Gran Vía 2 se encuentra a 1,1 km y el puerto de Barcelona está a 3,9 km.
El Enzo Fira Guest House está a 1,6 km del Palau Sant Jordi, a 1,9 km del Camp Nou y a 9 km del aeropuerto de Barcelona-El Prat."
Barcelona,2025-06-04 : 2025-06-08,AinB B&B Eixample-Muntaner,1241.0,6.4,"Este hotel ocupa un edificio neoclásico con encanto y ha sido restaurado con esmero. Se encuentra en el centro histórico de Barcelona, cerca de muchos de los lugares de interés más populares.

Las habitaciones del B&B Eixample-Muntaner son amplias y presentan una decoración elegante con colores orgánicos para realzar las características originales del edificio.

La espléndida decoración incluye paredes blancas relajantes con muebles barrocos y mucha luz natural.

El hotel cuenta con un salón común y una cocina. Tanto la cocina como el salón son compartidos en el B&B Eixample-Muntaner.

Este establecimiento se encuentra a menos de 5 minutos a pie de las famosas Ramblas. En las inmediaciones se encuentran los espectaculares edificios modernistas de La Pedrera y la Casa Batlló.  Las famosas obras arquitectónicas de Antoni Gaudí.

Por la noche podrá visitar los barrios del Raval y el Barrio Gótico, donde encontrará numerosos restaurantes, bares y discotecas."
Barcelona,2025-06-04 : 2025-06-08,Best Western Plus Hotel Alfa Aeropuerto,663.0,8.3,"El Best Western Alfa Aeropuerto ofrece servicio gratuito de enlace con el aeropuerto (consulte los horarios), piscina climatizada y conexión WiFi gratuita. Se halla a 12 minutos del recinto ferial Fira de Barcelona y a menos de 15 minutos en coche del aeropuerto de El Prat.

Las habitaciones del establecimiento Alfa Aeropuerto disponen de aire acondicionado, caja fuerte, minibar y TV vía satélite (de entre 43 y 50 pulgadas) con dispositivo Chromecast.

El restaurante Gran Mercat del hotel sirve una amplia variedad de platos, así como platos a la carta. Los huéspedes pueden hacer uso del salón del hotel, el bar y la terraza. El centro de fitness está equipado con cintas de correr, bicicletas air bikes y material de Crossfit.

El Alfa Aeropuerto está situado en el mayor polígono industrial de Barcelona, junto al mercado mayorista de Mercabarna. El establecimiento está a 30 minutos en autobús de las Ramblas de Barcelona. El hotel está junto a una parada de autobús y proporciona aparcamiento."
Barcelona,2025-06-04 : 2025-06-08,AinB Las Ramblas-Guardia Apartments,1222.0,7.4,"Estos apartamentos se encuentran en el centro histórico de Barcelona, muy cerca de las Ramblas.

Equipados con todas las comodidades modernas, los apartamentos le permitirán disfrutar de un ambiente íntimo e independiente ya viaje con la familia o con amigos. El edificio dispone de ascensor y una magnífica terraza de uso común donde podrá organizar barbacoas o relajarse en medio de la ciudad. También podrá visitar el Barrio Gótico, ubicado a sólo unos minutos a pie del puerto y del paseo marítimo."
Barcelona,2025-06-04 : 2025-06-08,Boutique Hotel H10 Catalunya Plaza,1674.0,8.6,"El impresionante Boutique Hotel H10 Catalunya Plaza se encuentra en la plaza, a solo 200 metros de Las Ramblas. Ofrece habitaciones elegantes con aire acondicionado, conexión wifi gratuita y terraza.

Las habitaciones del Boutique Hotel H10 Catalunya Plaza son elegantes y presentan una decoración contemporánea en tonos claros. Todas disponen de caja fuerte, cafetera con 2 cápsulas gratuitas, minibar y 1 botella de agua por persona a la llegada. También hay un apartamento de lujo.

El baño es moderno y cuenta con artículos de aseo H10, secador de pelo, espejo de aumento, albornoz y zapatillas. Algunas habitaciones ofrecen vistas a la plaza o tienen terraza.

El hotel, que data del siglo XIX, combina azulejos ornamentados originales, murales y puertas de madera tallada con acabados modernos.

El restaurante 1892 sirve platos tradicionales catalanes, tiene un techo modernista y ofrece magníficas vistas de la plaza. También hay un bar en el vestíbulo y una biblioteca.

La recepción del H10 está abierta las 24 horas y ofrece información sobre Barcelona. También hay un terminal con conexión a internet disponible las 24 horas.

El Boutique Hotel H10 Catalunya Plaza está a solo 20 metros de las estaciones de metro y tren Catalunya. El servicio de traslado en Aerobús al aeropuerto de Barcelona sale del otro lado de la plaza de Cataluña."
Barcelona,2025-06-04 : 2025-06-08,Apartment-Loft Sagrada famila L5 Metro exit,916.0,6,"Apartment-Loft Sagrada famila L5 Metro exit se encuentra a 17 min a pie de La Pedrera y a 1,5 km de Paseo de Gracia, en Barcelona, y ofrece alojamiento con cocina. Está a 6 min a pie de Sagrada Familia y dispone de wifi gratis, además de cajero automático.

Este apartamento con aire acondicionado consta de 1 dormitorio independiente, 1 baño con artículos de aseo gratuitos y secador de pelo, y una zona de estar. Hay toallas y ropa de cama en el apartamento.

Casa Batlló está a 1,8 km del alojamiento, y Estación de metro Passeig de Gràcia está a 2,5 km. El aeropuerto (Aeropuerto de Barcelona - El Prat) está a 15 km, y el alojamiento ofrece servicio de traslado de pago para ir o volver del aeropuerto."
